IdVenta,codigo
284788,"[654804, 702056, 711319, 663838]"
284789,[150331]
284790,[696644]
284791,"[660261, 992859, 729556, 459735]"
284792,"[664012, 660405]"
284793,"[469791, 469791, 471201]"
284794,[173861]
284795,"[723973, 933416, 660250]"
284796,[707044]
284797,"[672353, 665193, 660261, 651465]"
284798,"[660261, 723500, 723798, 700811, 651460, 779553, 935270]"
284799,[999725]
284800,"[660261, 672353, 832840]"
284801,"[731400, 663682, 733334, 847103, 701864, 663657, 733336]"
284802,"[672312, 819029, 732169, 824375, 660261]"
284803,[176258]
284804,"[660405, 654312]"
284805,"[245779, 163375]"
284806,"[672353, 710217, 727307]"
284808,[658494]
284809,[873992]
284810,[672353]
284811,[504281]
284812,"[869735, 660425]"
284813,[728476]
284814,"[656346, 847491, 977314]"
284815,[760017]
284816,"[700714, 659589]"
284817,"[939587, 847103]"
284818,[192918]
284819,"[663991, 694840, 706806, 659065, 671938]"
284820,[701218]
284821,[661250]
284822,"[488486, 750521]"
284823,"[651628, 714014, 664574, 703094, 678078, 714014]"
284824,"[476267, 673156, 731010, 974337]"
284825,"[681957, 697876]"
284826,"[199618, 689679, 779678, 180853, 692309, 660261]"
284827,[659590]
284828,"[663312, 723307]"
284829,[15872]
284830,"[844266, 727107, 651460]"
284831,"[663312, 915884]"
284832,"[725101, 659593, 661872]"
284833,"[708242, 494823]"
284834,"[348813, 185291]"
284835,[349738]
284837,"[732411, 651460, 888008, 679984, 762368]"
284838,[700504]
284839,[730420]
284840,[723844]
284841,"[654767, 654767]"
284842,"[723768, 658244, 659590, 658493, 658244, 869735]"
284843,"[655967, 688711, 659590, 655282, 695064, 998484]"
284844,"[349738, 184851]"
284845,[731440]
284846,[700811]
284847,"[168725, 589822]"
284848,[891168]
284849,"[715572, 730449]"
284850,"[676735, 660261, 172763]"
284851,[730308]
284852,[727946]
284853,[660259]
284854,"[771808, 161961]"
284855,"[809459, 694028]"
284856,"[723798, 701151]"
284857,[694799]
284858,"[866152, 655290, 728145, 191456]"
284859,[722195]
284860,"[770065, 154234]"
284861,[814475]
284862,"[999793, 729566]"
284863,"[704557, 208473]"
284864,[155905]
284865,"[703598, 688678, 706464, 933416, 651465, 818997]"
284866,"[672908, 489054, 660218, 656581, 755348, 915132, 693698, 672353, 659590, 670526, 915132, 660261, 835454, 835454, 974337, 660261]"
284868,"[706467, 731036, 719556, 711146]"
284869,[705060]
284870,[790527]
284871,"[696527, 702351]"
284872,[658244]
284873,"[727485, 727485]"
284874,[727065]
284875,"[654661, 726064]"
284876,[843334]
284877,"[770065, 664012]"
284878,"[189608, 179200, 179176]"
284879,"[819029, 664123, 664574, 891291]"
284880,"[706803, 156882, 719449, 719044]"
284881,"[239277, 799486, 239277, 672594, 673058]"
284882,"[169385, 169386]"
284883,"[915132, 654859]"
284884,"[696644, 181797, 181797]"
284885,[770065]
284886,"[680410, 486316, 692309, 709153, 692482, 729566, 869735, 654804, 504397, 780643, 851402, 652853, 664574]"
284887,[725645]
284888,"[349738, 184851]"
284889,[101014]
284890,"[728315, 758608, 161735]"
284891,[184557]
284892,"[723844, 869354, 656706, 758623]"
284893,[723844]
284894,"[659591, 665193, 723798]"
284895,[182177]
284896,[169332]
284898,[689660]
284899,"[809558, 946590, 672353, 503425, 655871, 661408, 672353]"
284900,"[884403, 663312]"
284901,"[866152, 654127, 692309, 654127]"
284902,[719556]
284903,"[654642, 169332]"
284904,[681770]
284905,[677297]
284906,[727300]
284907,"[658511, 959452, 681770, 728875]"
284908,[650887]
284909,"[730350, 897298, 650100, 704544, 199121, 760017]"
284910,[705068]
284911,"[658512, 694053]"
284912,"[791962, 322636, 814475]"
284913,[730350]
284914,[250334]
284915,[750521]
284916,[731116]
284917,"[702058, 753657, 935270, 999868]"
284918,[155677]
284919,[305548]
284920,[441378]
284921,[658247]
284922,[738344]
284923,[184557]
284924,[196919]
284925,[699628]
284926,"[471201, 680004]"
284927,"[653346, 729566, 704293]"
284928,"[180854, 484188, 726589]"
284929,"[672353, 491134, 180854]"
284930,"[660261, 723297]"
284931,"[483289, 655290]"
284932,"[660261, 989632, 687370]"
284933,"[655959, 672908, 705756, 688678, 701860, 762456, 692309, 658394]"
284934,"[779553, 656774, 328260]"
284935,"[798462, 731862, 989137, 720631, 672661, 877530, 718486, 672661, 847103, 724007, 731862, 661084, 729566, 689957, 659590, 795831, 686894]"
284936,"[715581, 697784, 460428]"
284937,[101014]
284938,[680004]
284939,[692719]
284940,[787291]
284941,[663656]
284942,"[961664, 180466]"
284943,[726431]
284944,"[975060, 848226, 659590, 670938, 651460, 664012, 683632]"
284945,"[731400, 651478, 727300, 665193, 660261, 671954, 656957, 673150, 658244, 678200, 658394, 698080]"
284946,"[692105, 172300]"
284947,"[656582, 491126, 659590, 729566, 708395, 496067, 673901, 722195, 729566, 491126, 496067, 499087, 660261]"
284948,"[700635, 663312, 832840, 755348]"
284949,"[713615, 689510, 689510, 731820, 672353, 672312]"
284951,"[654804, 672908, 692468, 915132, 400118, 700588, 652852, 654054]"
284952,"[728476, 180466]"
284953,"[665929, 665929]"
284954,[189942]
284955,"[723907, 650100]"
284956,[847863]
284957,"[704482, 952937]"
284958,[650100]
284959,"[677279, 709154, 817585]"
284960,"[709153, 711319, 655872, 700539, 659591, 869750]"
284961,[700694]
284962,"[672661, 658244, 672353, 692309]"
284963,[15833]
284964,"[15833, 661219, 663312, 15833, 659590, 686307, 729737]"
284965,[688046]
284966,[7902]
284967,"[665751, 848416, 654054]"
284968,"[15833, 732791]"
284969,"[729937, 193308, 692309, 890426, 652853, 483263, 651465, 190327, 206818]"
284970,"[655872, 650283, 491126, 400118, 729026, 400118]"
284971,"[770065, 673467, 779553]"
284973,"[205284, 706651, 194052]"
284974,[661658]
284975,[843334]
284976,"[659590, 814475, 651460, 916767]"
284977,[656346]
284978,"[729566, 655872, 869354, 654208]"
284979,[662197]
284981,"[869354, 658244]"
284982,[399204]
284983,[716425]
284984,"[700768, 724007, 658394, 869735, 935478, 659590, 669717, 663941, 679442, 725297]"
284985,[716849]
284986,[650100]
284987,[662593]
284988,"[728605, 728605]"
284989,"[676232, 676232]"
284990,[196367]
284991,[505155]
284992,[720601]
284993,[661658]
284994,"[664123, 844258, 704544, 727359]"
284995,"[869735, 966689, 177210, 672817, 936534, 787291, 665105, 934570]"
284996,"[10116, 10116]"
284997,[723455]
284998,[844258]
284999,[727359]
285000,[655872]
285001,[663312]
285002,[661081]
285003,[698094]
285004,"[671081, 819029, 791673, 656750, 671081, 791673, 463356, 459735]"
285005,"[328260, 670526, 672353, 869735, 494005, 935353, 780700, 731852, 661219]"
285006,"[709153, 664574, 869735, 476267, 705080, 671937, 673872, 832840]"
285007,"[658512, 692585]"
285008,[672594]
285009,"[660261, 681401, 672353]"
285010,"[691267, 664123, 672353]"
285011,"[673014, 663656]"
285012,"[715572, 715572, 715572]"
285013,"[699996, 688760, 664012, 650822]"
285014,"[681027, 869750, 725297, 933416, 952036, 654127, 699856, 706467, 700645, 729566, 702116]"
285015,[180466]
285016,"[672353, 869735, 702056]"
285017,[650100]
285018,[662697]
285019,[192040]
285021,"[660261, 720059, 727302, 701218, 677279]"
285022,"[731024, 958413]"
285023,"[701512, 656773, 692309, 650828, 706467, 869354, 725702]"
285024,"[722304, 692309, 703957, 815217, 672661]"
285026,[698435]
285027,[202637]
285028,[659590]
285029,[497479]
285031,"[727946, 656582]"
285032,[745851]
285033,"[654777, 669717, 664574, 722435, 701864, 659714, 759127]"
285034,[654542]
285035,"[663656, 731574]"
285036,[320986]
285037,"[776344, 127235, 864678]"
285038,[180466]
285039,"[654724, 659593, 915132]"
285040,"[483289, 677207, 723347, 677207, 400118]"
285042,"[706452, 677381, 173861, 659590, 662018, 654536, 705617]"
285043,"[658491, 665193, 728657, 654860]"
285044,"[713544, 727798, 727798, 713544, 727798, 727798, 713544]"
285045,"[675086, 651460, 660261, 692309, 725298]"
285047,[677297]
285048,"[656714, 662056]"
285049,"[147028, 371765, 168944]"
285050,[733469]
285051,[164328]
285052,[712729]
285053,[12547]
285054,"[171312, 15971, 171312]"
285055,"[724007, 911693]"
285056,[654642]
285057,"[725298, 840496, 804328, 723567, 691267, 671939, 673014, 658669, 659590, 762343]"
285058,"[400118, 673014, 400118, 819060, 476291, 660010, 400118, 658318, 780627]"
285059,"[693500, 954883, 716736, 911693, 719556, 693500, 664797, 661658, 911693]"
285060,"[658493, 726080, 729566, 702160, 659593]"
285061,"[723307, 726064, 688968]"
285062,[952036]
285063,"[491126, 664125]"
285064,"[887984, 726064]"
285066,[702951]
285067,[123430]
285068,"[651460, 998484]"
285069,[706651]
285071,"[665193, 661084, 654179, 671937, 758608, 974337]"
285072,"[702350, 700570, 654177]"
285073,[702058]
285074,"[184851, 483271, 198750]"
285076,[682963]
285077,[696644]
285078,[701357]
285081,"[700698, 729566, 723798]"
285082,[729095]
285083,"[656663, 659590]"
285084,"[672353, 165716]"
285085,"[671937, 958413, 702686]"
285086,"[723798, 662018, 665104, 679984, 779553]"
285087,[729566]
285088,"[668327, 701218]"
285089,"[698095, 716796, 726064]"
285090,"[658493, 703682, 659592]"
285091,[969501]
285092,[676411]
285093,"[678078, 888685, 651628, 672353]"
285094,[170005]
285095,[946582]
285096,[790527]
285097,[673780]
285098,"[835454, 660250]"
285099,[692309]
285100,"[651473, 939579, 722195, 720011, 692309, 691267, 730791]"
285103,"[463745, 669677, 499996, 724972, 654402, 678200, 673901]"
285104,"[653899, 660261]"
285105,"[725297, 663656, 706414, 659590, 713510, 724007, 684047]"
285106,"[654062, 819060]"
285107,[663312]
285108,"[659590, 161962, 939579, 653279, 669051]"
285109,"[889949, 661762]"
285110,[650099]
285111,[372334]
285112,[499996]
285113,"[722182, 691456, 673016, 715544]"
285114,"[686894, 686894]"
285116,[697140]
285117,[697680]
285118,[476291]
285119,"[491134, 678200, 660261]"
285120,[848531]
285121,[702160]
285122,"[999725, 722435]"
285123,"[658395, 840488]"
285124,[748970]
285125,[851402]
285126,"[728476, 165338]"
285127,"[702686, 658394]"
285128,"[702058, 787291, 762786]"
285129,"[656955, 277731]"
285130,"[400064, 400064]"
285131,"[661476, 780643, 654127, 676510]"
285132,"[664125, 729566, 985911, 723567, 660261, 660261, 677279]"
285133,[204814]
285134,[700670]
285135,"[691267, 719556, 206473]"
285136,[696243]
285137,[731007]
285138,[711282]
285139,[933564]
285140,"[659591, 661658, 688725, 843987, 802223]"
285141,[720640]
285142,[673014]
285143,"[656706, 672594, 732186, 722395, 729878]"
285144,"[731852, 946582]"
285145,"[659590, 122664, 866152]"
285146,[677297]
285147,[974436]
285148,[204836]
285149,[673014]
285151,[651086]
285152,[669044]
285153,"[719556, 725298]"
285154,[153537]
285156,[187213]
285157,"[659590, 660261, 489047, 707044, 724499, 866152, 702969, 723567, 711319]"
285158,"[779553, 204040]"
285159,[662414]
285160,[15833]
285161,[476291]
285162,"[847863, 496778]"
285163,[734616]
285164,"[846287, 654054, 669051, 150322, 702969, 723798]"
285165,"[689528, 689510]"
285166,"[694799, 658244]"
285167,[484360]
285168,[12692]
285169,[969501]
285170,"[663103, 673058, 679426, 736066, 664012, 671081]"
285171,"[719679, 935353, 704866, 672819, 772178, 5181, 726589, 722304]"
285172,[679984]
285173,[654860]
285174,"[659714, 669717]"
285175,[727065]
285176,"[651465, 818997]"
285178,"[655290, 681770, 654536, 650100, 653346]"
285179,[177256]
285180,"[248, 654312]"
285181,"[797183, 714014, 714014, 681232]"
285182,[969501]
285183,"[180466, 665299]"
285184,[189724]
285186,"[851402, 204417, 714048, 655365, 681957]"
285187,[698206]
285188,"[689528, 770065]"
285189,"[651460, 659590, 728476, 658395, 653298]"
285190,"[661084, 199618, 688231, 869735, 723798, 727397, 671937]"
285191,[718445]
285192,[491126]
285193,[663267]
285194,"[720631, 651231, 653275]"
285195,"[998484, 748772, 727065, 659593]"
285196,"[703682, 730483]"
285197,"[496067, 491134, 491134, 729566]"
285198,[730842]
285199,"[731852, 176298, 694840]"
285200,[689660]
285201,[658623]
285202,[760017]
285203,[758623]
285204,"[164020, 15833, 15833]"
285205,"[673798, 651459, 659114, 180854]"
285206,"[700698, 650099, 478487, 723798, 661672, 660261]"
285207,[199580]
285208,"[681957, 681957]"
285209,"[725297, 693698, 999847, 840702]"
285210,"[884742, 726064]"
285211,"[729566, 654661]"
285212,[710266]
285213,[190852]
285214,"[933416, 689452, 689957, 655290, 946590, 672353, 659593, 719556, 661081, 655871, 840496, 655871, 933416, 654127, 693352]"
285215,"[663954, 661081, 727629, 663246, 722195, 939579]"
285216,"[700812, 679426, 713615, 696527, 658512, 661081, 728605, 679426, 725298]"
285217,"[696954, 669717, 725298, 946590]"
285222,"[654802, 15872, 732411, 672661, 818997, 661081, 660261, 729556, 658247, 672595, 671937, 672353, 742369, 672353, 702686, 726796, 724007, 874586]"
285223,"[673014, 671936, 654536, 885178, 720661, 651459, 726064, 885178]"
285224,"[869354, 672353]"
285225,[693636]
285226,"[674564, 732562]"
285227,"[659590, 692309, 731861, 671939, 719968, 706467, 724502]"
285229,"[728315, 673033]"
285230,"[702057, 750489]"
285231,[700645]
285232,"[210550, 210549]"
285233,[154888]
285234,[650822]
285235,"[158243, 179649]"
285236,[699785]
285237,"[730253, 726064]"
285238,"[206660, 724972]"
285239,[181793]
285240,[720631]
285241,[843334]
285242,[887984]
285243,"[651460, 672353, 672353]"
285244,"[463737, 463737, 463737, 463737]"
285245,[0]
285246,[915132]
285247,"[3713, 181803, 172610, 209028]"
285248,"[687198, 664013]"
285249,"[791996, 716849, 664013, 692309, 202060]"
285250,[719306]
285251,"[958413, 869735, 935353, 669051, 709153, 654804, 723798]"
285252,"[755348, 680803, 209104]"
285253,"[174033, 869735]"
285254,"[696527, 693698, 715238, 680400, 714048]"
285255,"[659590, 651460, 715581]"
285256,"[434373, 400103, 497859, 450403, 400103, 478404]"
285257,"[660250, 660261, 679688, 661858, 698089, 653306]"
285258,"[885459, 754846, 709818]"
285259,[884403]
285260,[697876]
285261,"[682808, 658493]"
285262,[846287]
285263,"[951269, 664012]"
285264,"[770370, 654536]"
285265,"[705276, 664012]"
285266,[654080]
285267,[816462]
285269,[159583]
285270,[168276]
285271,"[701961, 946582, 722934]"
285272,"[170404, 348561]"
285273,[179183]
285274,"[722195, 724007]"
285275,[195002]
285276,[666453]
285278,[718743]
285279,[659590]
285280,"[779678, 705620, 651321, 176296, 688765, 706268]"
285281,[173861]
285282,"[714048, 661081, 672312, 901207, 932038]"
285283,"[869735, 770370, 770370]"
285284,[726080]
285285,[678672]
285286,"[969501, 180466]"
285287,[779553]
285288,"[715572, 655290, 676411]"
285289,[993006]
285290,[695064]
285291,"[918839, 675053, 672826, 660261, 658226, 736066]"
285292,[718743]
285293,[169016]
285295,"[664797, 819847, 818971, 660261, 656750, 719694, 945733, 672170]"
285296,"[198005, 681957, 113020]"
285298,[723347]
285299,"[176298, 832758, 660434]"
285300,"[661084, 795831, 714433, 700571, 700811, 817353, 916007, 727397]"
285301,"[201, 197803]"
285302,"[689318, 153537, 702686, 678596, 723798, 672353, 722321, 728315, 795831, 662088, 673161, 656582, 661196]"
285303,[662585]
285304,[2]
285305,[165777]
285306,"[702951, 869354, 709177, 673872, 702351]"
285307,[2]
285308,[0]
285309,"[656346, 977314, 656346, 847491, 977314, 847491]"
285310,"[739524, 672353, 696643]"
285311,"[650472, 659590, 729566, 654161, 665543, 684047, 658494, 847863, 688231, 658494, 665104]"
285312,"[729937, 802223]"
285313,[172194]
285314,[181793]
285315,"[320986, 320986]"
285316,"[420950, 156269, 866103]"
285317,[654312]
285318,[669051]
285319,[192414]
285320,[913376]
285321,[760017]
285322,[187213]
285323,"[201680, 694800]"
285324,"[169129, 651231, 884403, 673161, 907733, 830562]"
285325,[969501]
285326,[846287]
285327,[681817]
285328,"[664012, 716200]"
285329,"[301440, 219923, 181795, 654642]"
285330,"[660261, 651460, 849612, 653298, 732186, 198997, 726634]"
285331,[695064]
285332,"[176298, 729243, 705620, 719449, 672353, 656774, 660261, 655885, 724007, 730799, 663246, 939579, 706414, 704482, 679147]"
285333,"[989137, 729566, 653297, 650099, 729566]"
285334,[730796]
285335,[672718]
285336,[169285]
285337,"[339408, 725174, 588184]"
285338,[669051]
285339,[851402]
285340,[695064]
285341,[666453]
285342,[698206]
285343,[662698]
285344,[692309]
285345,"[665104, 662018, 779553, 723798]"
285346,"[654758, 663984, 702566, 661219, 722195, 650100, 705068, 728317]"
285347,[665299]
285348,[504879]
285349,"[762786, 819029]"
285350,[851402]
285351,"[660261, 699628, 482653]"
285352,"[681769, 681769]"
285353,"[840488, 732498, 698079, 2, 692468, 688076, 726589]"
285354,"[2, 702969, 659590, 726629]"
285355,"[706464, 671656, 2]"
285356,[656531]
285357,"[658761, 656063]"
285358,"[672353, 656706]"
285359,"[656582, 672353, 754754, 709802]"
285360,[348813]
285361,[731094]
285362,"[200687, 669717]"
285363,[2]
285364,"[724007, 659590, 727233, 702951]"
285365,"[676411, 729566, 716741, 659590]"
285366,"[655885, 702686, 672391]"
285367,"[731116, 688046, 664347]"
285368,"[729566, 945733, 726064, 701400, 666453, 665193, 815241]"
285369,"[654112, 653750]"
285370,"[821272, 655967, 664574, 658493]"
285371,[650099]
285372,[161755]
285373,"[660261, 752717]"
285374,"[652852, 992909, 770065, 665193]"
285375,"[819060, 952036, 673780, 650100]"
285376,"[656773, 915132, 176298, 654177, 724007, 665299]"
285377,"[662018, 697680, 705068]"
285378,[705068]
285379,[705068]
285380,[680803]
285381,"[692309, 704867, 692585, 692585, 733469]"
285382,"[653275, 665434, 700603, 706803, 690263, 723723]"
285383,"[694840, 728852, 665193, 659590, 662018, 698092, 890426]"
285384,"[661872, 663312]"
285385,"[724007, 911693, 662018, 692309, 684047]"
285386,"[707348, 658247, 727806]"
285387,"[727233, 879106, 933416, 915132, 832600, 658493]"
285388,"[159893, 180912, 177068]"
285389,"[672312, 660605]"
285390,"[684047, 702056, 725076, 658244]"
285391,[697876]
285392,"[748491, 205219]"
285393,"[400118, 780627, 679426, 819060]"
285394,"[400118, 491126, 885186, 498832, 701399, 400118, 659590, 491126]"
285396,"[683632, 725902]"
285397,"[661081, 997189]"
285398,[816728]
285399,"[672353, 661472, 719556, 672353, 999868]"
285400,"[472423, 659593, 679442, 656643, 654789, 771345, 658394]"
285401,"[655872, 663656, 722195, 832758, 832758, 654179, 703920, 672661]"
285402,"[672601, 791327, 752717, 669069]"
285403,[698092]
285404,"[199308, 946582]"
285405,"[672499, 762343]"
285406,"[659590, 724007, 462515, 651628, 451989]"
285407,"[836429, 650859]"
285408,"[206600, 869735]"
285409,"[965012, 169332]"
